time stock-price decision_max decision number-of-stocks portfolio-value
799 200.64 5 -1 37 30006.10499999999
800 200.67 -9 0 0 30006.10499999999
801 200.53 9 1 0 30007.21499999999
802 200.51 9 5 0 30007.21499999999
803 200.5 9 5 0 30007.21499999999
804 200.5 9 5 0 30007.21499999999
805 200.47 9 3 0 30007.21499999999
806 200.515 -1 -5 37 30007.21499999999
807 200.41 9 5 0 30003.329999999987
808 200.545 -9 0 0 30003.329999999987
809 200.58 -9 0 0 30003.329999999987
810 200.57 -7 0 0 30003.329999999987
811 200.52 1 -5 37 30003.329999999987
812 200.53 -3 -3 74 30003.699999999983
813 200.54 -3 5 37 30004.439999999984
814 200.48 9 5 0 30002.219999999983
815 200.45 9 5 0 30002.219999999983
816 200.475 5 5 0 30002.219999999983
817 200.45 9 5 0 30002.219999999983
818 200.44 9 3 0 30002.219999999983
819 200.47 -1 -5 37 30002.219999999983
820 200.42 9 5 0 30000.369999999984
821 200.41 9 5 0 30000.369999999984
822 200.45 -9 0 0 30000.369999999984
823 200.4 9 5 0 30000.369999999984
824 200.36 9 5 0 30000.369999999984
825 200.35 9 5 0 30000.369999999984
826 200.31 9 5 0 30000.369999999984
827 200.34 7 5 0 30000.369999999984
828 200.32 7 1 0 30000.369999999984
829 200.3 9 5 0 30000.369999999984
830 200.28 9 1 0 30000.369999999984
831 200.25 9 5 0 30000.369999999984
832 200.32 -9 0 0 30000.369999999984
833 200.33 -9 0 0 30000.369999999984
834 200.33 -7 0 0 30000.369999999984
835 200.36 -9 0 0 30000.369999999984
836 200.42 -9 0 0 30000.369999999984
837 200.44 -9 0 0 30000.369999999984
838 200.48 -9 0 0 30000.369999999984
839 200.47 -7 0 0 30000.369999999984
840 200.55 -9 0 0 30000.369999999984
841 200.48 -3 -1 37 30000.369999999984
842 200.43 9 5 0 29998.519999999986
843 200.36 9 5 0 29998.519999999986
844 200.34 9 5 0 29998.519999999986
845 200.33 9 5 0 29998.519999999986
846 200.27 9 5 0 29998.519999999986
847 200.29 7 5 0 29998.519999999986
848 200.31 3 -1 37 29998.519999999986
849 200.28 9 1 0 29997.409999999985
850 200.24 9 1 0 29997.409999999985
851 200.18 9 5 0 29997.409999999985
852 200.17 9 5 0 29997.409999999985
853 200.2 5 5 0 29997.409999999985
854 200.13 9 5 0 29997.409999999985
855 200.11 9 5 0 29997.409999999985
856 200.07 9 5 0 29997.409999999985
857 200.06 9 5 0 29997.409999999985
858 200.075 5 3 0 29997.409999999985
859 200.03 9 5 0 29997.409999999985
860 200.08 -3 -5 37 29997.409999999985
861 200.14 -9 0 0 29997.409999999985
862 200.06 7 -1 37 29999.629999999986
863 200.04 9 -5 74 29998.889999999985
864 200.01 9 5 37 29996.669999999984
865 200.04 5 5 0 29997.779999999984
866 200.05 1 3 0 29997.779999999984
867 200.06 -9 0 0 29997.779999999984
868 200.05 1 -5 37 29997.779999999984
869 200.04 7 -3 74 29997.409999999985
870 200.02 9 3 37 29995.92999999999
871 200.01 9 5 0 29995.559999999987
872 199.91 9 5 0 29995.559999999987
873 199.91 9 5 0 29995.559999999987
874 199.96 5 5 0 29995.559999999987
875 199.95 5 5 0 29995.559999999987
876 199.93 7 -5 37 29995.559999999987
877 199.9 9 -3 74 29994.44999999999
878 199.87 9 5 37 29992.22999999999
879 199.89 7 5 0 29992.969999999987
880 199.92 -9 0 0 29992.969999999987
881 199.94 -9 0 0 29992.969999999987
882 199.95 -9 0 0 29992.969999999987
883 199.95 -7 0 0 29992.969999999987
884 199.955 -9 0 0 29992.969999999987
885 199.96 -9 0 0 29992.969999999987
886 200 -9 0 0 29992.969999999987
887 199.98 -7 0 0 29992.969999999987
888 200.02 -9 0 0 29992.969999999987
889 200.055 -9 0 0 29992.969999999987
890 199.99 9 5 0 29992.969999999987
891 200.05 -9 0 0 29992.969999999987
892 200.005 7 5 0 29992.969999999987
893 199.95 9 5 0 29992.969999999987
894 199.9 9 5 0 29992.969999999987
895 199.9 9 5 0 29992.969999999987
896 199.91 5 5 0 29992.969999999987
897 199.92 3 1 0 29992.969999999987
898 199.92 1 -5 37 29992.969999999987
899 199.88 9 -3 74 29991.489999999983
900 199.88 9 -3 111 29991.489999999987
901 199.855 9 3 74 29988.714999999982
902 199.905 -7 0 0 29988.714999999982
903 199.92 -9 0 0 29988.714999999982
904 199.93 -9 0 0 29988.714999999982
905 199.89 9 -5 37 29992.414999999986
906 199.89 9 -1 74 29992.414999999986
907 200.01 -9 0 0 29992.414999999986
908 200.03 -9 0 0 29992.414999999986
909 200.03 -7 0 0 29992.414999999986
910 199.99 -3 -5 37 30001.294999999984
911 199.945 9 5 0 29999.629999999983
912 199.96 7 5 0 29999.629999999983
913 199.93 9 5 0 29999.629999999983
914 199.99 -9 0 0 29999.629999999983
915 199.945 7 -1 37 29999.629999999983
916 199.92 9 3 0 29998.704999999984
917 199.98 -9 0 0 29998.704999999984
918 200.035 -9 0 0 29998.704999999984
919 200.03 -7 0 0 29998.704999999984
920 200 -3 -5 37 29998.704999999984
921 199.95 9 3 0 29996.85499999998
922 199.93 9 5 0 29996.85499999998
923 199.91 9 5 0 29996.85499999998
924 199.86 9 5 0 29996.85499999998
925 199.88 7 5 0 29996.85499999998
926 199.85 9 5 0 29996.85499999998
927 199.855 7 5 0 29996.85499999998
928 199.77 9 5 0 29996.85499999998
929 199.74 9 5 0 29996.85499999998
930 199.76 7 5 0 29996.85499999998
931 199.76 7 5 0 29996.85499999998
932 199.705 9 5 0 29996.85499999998
933 199.66 9 5 0 29996.85499999998
934 199.66 9 5 0 29996.85499999998
935 199.76 -9 0 0 29996.85499999998
936 199.695 5 5 0 29996.85499999998
937 199.7 5 -5 37 29996.85499999998
938 199.77 -9 0 0 29996.85499999998
939 199.78 -9 0 0 29996.85499999998
940 199.875 -9 0 0 29996.85499999998
941 199.875 -9 0 0 29996.85499999998
942 199.82 -7 0 0 29996.85499999998
943 199.82 -7 0 0 29996.85499999998
944 199.785 -1 -1 37 29999.444999999978
945 199.905 -9 0 0 29999.444999999978
946 199.92 -9 0 0 29999.444999999978
947 199.805 9 3 0 30003.88499999998
948 199.71 9 5 0 30003.88499999998
949 199.71 9 5 0 30003.88499999998
950 199.76 7 5 0 30003.88499999998
951 199.63 9 0 0 30003.88499999998
952 199.61 9 0 0 30003.88499999998
953 199.56 9 0 0 30003.88499999998
954 199.57 7 0 0 30003.88499999998
955 199.22 9 0 0 30003.88499999998
956 199.22 9 0 0 30003.88499999998
957 199.01 9 0 0 30003.88499999998
958 198.83 9 0 0 30003.88499999998
959 198.8 9 0 0 30003.88499999998
960 198.8 9 5 0 30003.88499999998
